url,name,region,length,elevation,hp,currentrating,ratingcount,features,excerpt
https://www.wta.org/go-hiking/hikes/chesiahud-lake-union-loop,Cheshiahud Lake Union Loop,Puget Sound and Islands -- Seattle-Tacoma Area,"6.0 miles, roundtrip",,,3.40,"
                      (5 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Good for kids', 'Lakes', 'Fall foliage']","
            Named for a Duwamish chief who led a village on Lake Union, this six-mile, mostly-paved urban loop connects pocket parks and multi-use paths around Lake Union in Seattle.  If you don't stop for a bite to eat in one of the neighborhoods along the way, Gasworks Park (on the north side of the loop) and Lake Union Park (on the south side) both make great picnic spots with lake views.
        "
https://www.wta.org/go-hiking/hikes/sahale-arm,Cascade Pass and Sahale Arm,North Cascades -- North Cascades Highway - Hwy 20,"12.0 miles, roundtrip",4000,7570.0,4.31,"
                      (52 votes)
                    ","['Ridges/passes', 'Wildlife', 'Dogs not allowed', 'Lakes', 'Wildflowers/Meadows', 'Mountain views', 'Established campsites', 'Waterfalls', 'Old growth', 'Fall foliage']","
            In Sahale Arm, the forces of nature have conspired to create an improbably gentle, gorgeous landscape. A scenic trail ambles peacefully through rolling alpine meadows blanketing the broad shoulder of Sahale Mountain. This park-like setting is made all the more spectacular by contrast with the dramatic mountainous terrain that stretches off in every direction near and far. Simply put, this is one of the most beautiful hikes in all of Washington. 
        "
https://www.wta.org/go-hiking/hikes/blanca-lake,Blanca Lake,Central Cascades -- Stevens Pass - West,"7.5 miles, roundtrip",3300,4600.0,4.43,"
                      (122 votes)
                    ","['Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Summits', 'Lakes']","
            Visit one of the most striking lakes in the Henry M. Jackson wilderness. The vibrant blue of the glacier-fed lake provides the perfect rest stop for hikers who have braved the thirty-odd, steep switchbacks that lead to the lake.
        "
https://www.wta.org/go-hiking/hikes/beacon-rock,Beacon Rock State Park - Beacon Rock,Southwest Washington -- Columbia River Gorge - WA,"2.0 miles, roundtrip",600,848.0,3.07,"
                      (14 votes)
                    ",['Rivers'],"
            Beacon Rock's native name is ""Che-Che-op-tin,"" which translates to ""the navel of the world."" Native Americans weren't far off in their comparison, since the 848-foot basalt column once formed the core, or belly, of an ancient volcano. 

        "
https://www.wta.org/go-hiking/hikes/little-mashel-falls,Little Mashel Falls - Pack Forest,Puget Sound and Islands -- Seattle-Tacoma Area,"5.0 miles, roundtrip",500,1100.0,3.96,"
                      (23 votes)
                    ","['Old growth', 'Rivers', 'Wildlife', 'Waterfalls']","
            Three waterfalls, multiple viewing areas, and two different trailheads provide great choices for an excursion to Little Mashel Falls. The tallest waterfall plunges over 90 feet.
        "
https://www.wta.org/go-hiking/hikes/high-rock,High Rock,South Cascades -- White Pass/Cowlitz River Valley,"3.2 miles, roundtrip",1365,5685.0,4.35,"
                      (37 votes)
                    ","['Mountain views', 'Summits']","
            Topping out at 5685 feet, High Rock is dramatically higher than its surroundings. On a clear day, the exposed summit provides outstanding views all around and down.  The trail is moderately steep but short, following Sawtooth Ridge 1.6 miles to the summit, where a fire lookout cabin clings to the top.
        "
https://www.wta.org/go-hiking/hikes/tieton-river-nature-trail,Tieton River Nature Trail,Central Washington -- Yakima,"6.75 miles, roundtrip",300,600.0,3.75,"
                      (8 votes)
                    ","['Wildflowers/Meadows', 'Wildlife', 'Good for kids', 'Dogs allowed on leash', 'Rivers']","
            This short hike is an excellent option during a visit to the Naches area in the spring and summertime. You'll enjoy a ramble along a river, impressive geologic formations, and relative solitude, though the area is open to mountain bikers and popular with rock climbers and birders.
        "
https://www.wta.org/go-hiking/hikes/bear-canyon,Bear Canyon,Central Washington -- Yakima,"6.4 miles, roundtrip",1130,3200.0,3.17,"
                      (6 votes)
                    ","['Wildlife', 'Rivers', 'Wildflowers/Meadows', 'Dogs allowed on leash', 'Fall foliage']","
            Follow a stream between steep sided basalt cliffs up a shady canyon in the transition zone between the Cascade Mountains and the dry shrub-steppe grasslands of eastern Washington.
        "
https://www.wta.org/go-hiking/hikes/blue-lake,Blue Lake,North Cascades -- North Cascades Highway - Hwy 20,"4.4 miles, roundtrip",1050,6254.0,4.39,"
                      (46 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs allowed on leash', 'Good for kids', 'Lakes', 'Fall foliage']","
            At 6254 feet, Blue Lake sits quietly a little over two trail miles from Highway 20. With towering granite peaks, forests, meadows, wildflowers, and of course the beautiful mountain lake surrounded by granite that reaches for the sky, this short hike is easily a classic and should be on your must-hike list. With only 1050 feet of elevation gain this hike is doable for almost everyone. If you’re driving over Highway 20 and don’t have all day, stop for this mountain gem.
        "
https://www.wta.org/go-hiking/hikes/catherine-creek-the-labyrinth,Coyote Wall - The Labyrinth Loop,Southwest Washington -- Columbia River Gorge - WA,"7.7 miles, roundtrip",1200,1250.0,4.00,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Rivers', 'Waterfalls']","
            This year-round hike offers great views of the Columbia River Gorge along with enchanting stands of oak, cascading waterfalls, dramatic basalt outcroppings, and profuse wildflowers in the spring. Often sunny here while raining in Vancouver, it is a great place to hike while waiting for snow to melt at higher elevations. 
        "
https://www.wta.org/go-hiking/hikes/dog-mountain,Dog Mountain,Southwest Washington -- Columbia River Gorge - WA,"6.0 miles, roundtrip",2800,2948.0,4.31,"
                      (29 votes)
                    ","['Wildflowers/Meadows', 'Dogs allowed on leash', 'Summits', 'Rivers']","
            The stunning views and unparalleled springtime flowers make this one of the most popular hikes in the Gorge. On a good day, you can get a bird’s eye view of Mount Hood and the Columbia River. In the spring the top is carpeted with vibrant yellow balsam root. Although the trail is steep and sometimes crowded, this hike is unquestionably worth the effort.
        "
https://www.wta.org/go-hiking/hikes/angels-rest,Angel's Rest,Southwest Washington -- Columbia River Gorge - OR,"4.8 miles, roundtrip",1500,1600.0,4.50,"
                      (2 votes)
                    ","['Wildflowers/Meadows', 'Rivers']","
            Hike a short, moderately steep trail to Angel's Rest, an exposed bluff with stunning views into the Columbia River Gorge. You'll be able to see the river glittering below your feet at the overlook, which seems close enough for a quick dip, but be careful, it's a long fall from the balcony.
        "
https://www.wta.org/go-hiking/hikes/comet-falls,Comet Falls,Mount Rainier Area -- SW - Longmire/Paradise,"3.8 miles, roundtrip",1250,4875.0,4.18,"
                      (33 votes)
                    ","['Dogs not allowed', 'Rivers', 'Waterfalls']","
            Follow a tumbling, churning, whitewater creek upstream as it thunders through a narrow gorge of glacier-polished rock on your way to a waterfall that drops 301 feet in a single plunge.  Admire numerous small waterfalls and cascades and two significant ones, all in less than two miles. This is the Comet Falls trail.
        "
https://www.wta.org/go-hiking/hikes/lewis-river-falls,Lewis River Falls,Southwest Washington -- Lewis River Region,"8.8 miles, roundtrip",450,1300.0,4.31,"
                      (13 votes)
                    ","['Dogs allowed on leash', 'Good for kids', 'Rivers']","
            Step into the moss-cloaked forest of the Lewis River, where giant cedars, nurse logs, ancient stumps and rushing water abound.
        "
https://www.wta.org/go-hiking/hikes/steamboat-rock,Steamboat Rock,Central Washington -- Grand Coulee,"6.0 miles, roundtrip",650,2250.0,4.27,"
                      (22 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Good for kids']","
            Jutting 800 feet out of Banks Lake in Washington’s majestic coulee country, Steamboat Rock is the crown jewel of this area. The basalt butte has a rich history; first used by native people many years ago, and during the ice age, the Great Missoula Floods carved the canyons here, while the rock stood as an island in the raging river. Now, Steamboat Rock lies high and dry, offering excellent 360-degree panoramas of the landscape surrounding it. 
        "
https://www.wta.org/go-hiking/hikes/upper-lena-lake,Upper Lena Lake,Olympic Peninsula -- Hood Canal,"14.0 miles, roundtrip",3900,4600.0,4.26,"
                      (27 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Established campsites', 'Waterfalls', 'Old growth', 'Lakes']","
            The trail to Lena Lake is a pretty, and popular, weekend destination. But hearty hikers and backpackers who venture to Upper Lena Lake will leave the crowds behind and experience a little bit of nirvana.
        "
https://www.wta.org/go-hiking/hikes/marmot-pass-upper-big-quilcene,Marmot Pass,Olympic Peninsula -- Hood Canal,"11.5 miles, roundtrip",3489,6000.0,4.41,"
                      (58 votes)
                    ","['Ridges/passes', 'Wildlife', 'Rivers', 'Wildflowers/Meadows', 'Mountain views', 'Dogs allowed on leash', 'Established campsites', 'Waterfalls', 'Old growth', 'Good for kids']","
            Marmot Pass offers great views and a gentle hike through old-growth forest as well as high meadows. It is a great day hike, but also offers a great starting place for a variety of overnight options. 
        "
https://www.wta.org/go-hiking/hikes/loowit,Loowit Trail,South Cascades -- Mount St. Helens,"32.0 miles, roundtrip",6000,4800.0,3.83,"
                      (18 votes)
                    ","['Wildflowers/Meadows', 'Ridges/passes', 'Established campsites', 'Mountain views', 'Dogs not allowed', 'Waterfalls', 'Rivers']","
            Ready for a stunning long hike through the otherwordly landscape of Mount St. Helens?  The Loowit Trail reveals the volcano and the blast zone in all its raw glory.
        "
https://www.wta.org/go-hiking/hikes/hoh-river-blue-glacier,Hoh River Trail to Blue Glacier,Olympic Peninsula -- Pacific Coast,"37.0 miles, roundtrip",3700,4300.0,5.00,"
                      (7 votes)
                    ","['Wildflowers/Meadows', 'Mountain views', 'Wildlife', 'Dogs not allowed', 'Waterfalls', 'Old growth', 'Lakes', 'Rivers']","
            Hike the Hoh River to the Blue Glacier through lush rainforest. Pass spectacular old-growth dripping with moss, nurse logs providing nourishment to full grown trees and end with a panorama including the the aptly named Blue Glacier and Mount Olympus. The bio-diversity on this hike is seldom seen on such an accessible backpacking trip. Just be sure to check in with the ranger station before overnighting -- while there are lots of campsites, it's a popular place, and you'll need to reserve in advance.
        "
